race_id,model,temperature,n_races,last_training_index,objective
2024_24,plackett_luce,1.0469938515395907,89,226.0,ranking
2025_01,plackett_luce,1.0451265962494691,90,227.0,ranking
2025_02,plackett_luce,1.043310012773915,91,228.0,ranking
2025_03,plackett_luce,1.0424741604770502,92,229.0,ranking
2025_04,plackett_luce,1.0352521704467683,93,230.0,ranking
2025_05,plackett_luce,1.0298351115787183,94,231.0,ranking
2025_06,plackett_luce,1.0205055496599607,95,232.0,ranking
2025_07,plackett_luce,1.0132511461145717,96,233.0,ranking
2025_08,plackett_luce,1.0049948136191957,97,234.0,ranking
2025_09,plackett_luce,1.0081655892040322,98,235.0,ranking
2025_10,plackett_luce,1.0051922245609946,99,236.0,ranking
2025_11,plackett_luce,1.0195333541549243,100,237.0,ranking
2025_12,plackett_luce,1.01568030613235,101,238.0,ranking
2025_13,plackett_luce,1.0215194029453405,102,239.0,ranking
2025_14,plackett_luce,1.0191594421476657,103,240.0,ranking
2025_15,plackett_luce,1.0161645906866388,104,241.0,ranking
2025_16,plackett_luce,1.028505173352216,105,242.0,ranking
2025_17,plackett_luce,1.021776523624499,106,243.0,ranking
2025_18,plackett_luce,1.0183075844036276,107,244.0,ranking
2025_19,plackett_luce,1.0120368894867933,108,245.0,ranking
2025_20,plackett_luce,1.0074439622702647,109,246.0,ranking
2025_21,plackett_luce,1.0039126447146913,110,247.0,ranking
2025_22,plackett_luce,1.0008341967232672,111,248.0,ranking
2025_23,plackett_luce,0.9961957559191388,112,249.0,ranking
2025_24,plackett_luce,0.9957653626258363,113,250.0,ranking
2022_12,corrected_practice,0.406179905612324,10,170.0,winner
2022_12,practice_control,0.43073384815675814,10,170.0,winner
2022_13,corrected_practice,0.3791719044169851,11,171.0,winner
2022_13,practice_control,0.3993458094587043,11,171.0,winner
2022_15,corrected_practice,0.35694069043685606,12,172.0,winner
2022_15,practice_control,0.37420841811856315,12,172.0,winner
2022_16,corrected_practice,0.338899011380284,13,174.0,winner
2022_16,practice_control,0.3530910470660522,13,174.0,winner
2022_17,corrected_practice,0.3225455372725767,14,175.0,winner
2022_17,practice_control,0.33514291396654045,14,175.0,winner
2022_21,corrected_practice,0.37161637440998013,15,176.0,winner
2022_21,practice_control,0.38568828522750365,15,176.0,winner
2022_22,corrected_practice,0.4093045557270397,16,180.0,winner
2022_22,practice_control,0.42126398657621295,16,180.0,winner
2023_01,corrected_practice,0.3926918842290674,17,181.0,winner
2023_01,practice_control,0.40329053464458603,17,181.0,winner
2023_02,corrected_practice,0.37563460599401427,18,182.0,winner
2023_02,practice_control,0.38670082422861174,18,182.0,winner
2023_07,corrected_practice,0.3891873189852982,19,183.0,winner
2023_07,practice_control,0.39942317039429276,19,183.0,winner
2023_08,corrected_practice,0.3732476914364454,20,188.0,winner
2023_08,practice_control,0.3822844625359721,20,188.0,winner
2023_10,corrected_practice,0.3580407593461493,21,189.0,winner
2023_10,practice_control,0.3665078040251394,21,189.0,winner
2023_11,corrected_practice,0.345824795112417,22,191.0,winner
2023_11,practice_control,0.35307580482810785,22,191.0,winner
2023_13,corrected_practice,0.3357744598311753,23,192.0,winner
2023_13,practice_control,0.341420208982445,23,192.0,winner
2023_15,corrected_practice,0.3259481045506837,24,194.0,winner
2023_15,practice_control,0.33146963416520364,24,194.0,winner
2023_16,corrected_practice,0.36127032676874954,25,196.0,winner
2023_16,practice_control,0.35203799339138964,25,196.0,winner
2024_01,corrected_practice,0.3525117516592111,26,197.0,winner
2024_01,practice_control,0.3427528073112902,26,197.0,winner
2024_02,corrected_practice,0.3434201738944087,27,204.0,winner
2024_02,practice_control,0.3341237610094301,27,204.0,winner
2024_03,corrected_practice,0.3355080881409078,28,205.0,winner
2024_03,practice_control,0.32641833625445626,28,205.0,winner
2024_07,corrected_practice,0.3485781605157362,29,206.0,winner
2024_07,practice_control,0.3402131495445046,29,206.0,winner
2024_08,corrected_practice,0.3402483100132855,30,210.0,winner
2024_08,practice_control,0.332237136214529,30,210.0,winner
2024_10,corrected_practice,0.35936052830335713,31,211.0,winner
2024_10,practice_control,0.3383691298384084,31,211.0,winner
2024_12,corrected_practice,0.35144905088977024,32,213.0,winner
2024_12,practice_control,0.3304952822977811,32,213.0,winner
2024_13,corrected_practice,0.3598874188689647,33,215.0,winner
2024_13,practice_control,0.342817713308602,33,215.0,winner
2024_14,corrected_practice,0.36222198145985807,34,216.0,winner
2024_14,practice_control,0.3489823931613234,34,216.0,winner
2024_15,corrected_practice,0.3657226889802487,35,217.0,winner
2024_15,practice_control,0.35517517435574325,35,217.0,winner
2024_16,corrected_practice,0.3627948729888644,36,218.0,winner
2024_16,practice_control,0.3562965912320961,36,218.0,winner
2024_24,corrected_practice,0.364813233557379,37,219.0,winner
2024_24,practice_control,0.3604105082520349,37,219.0,winner
2025_01,corrected_practice,0.36114985960688567,38,227.0,winner
2025_01,practice_control,0.3571823983512749,38,227.0,winner
2025_04,corrected_practice,0.3567714388373572,39,228.0,winner
2025_04,practice_control,0.3528553177516617,39,228.0,winner
2025_07,corrected_practice,0.35292092599617975,40,231.0,winner
2025_07,practice_control,0.3518724706270502,40,231.0,winner
2025_09,corrected_practice,0.3577243318447668,41,234.0,winner
2025_09,practice_control,0.3521106509233535,41,234.0,winner
2025_10,corrected_practice,0.36195229357356923,42,236.0,winner
2025_10,practice_control,0.34892855032235626,42,236.0,winner
2025_11,corrected_practice,0.36656064522458287,43,237.0,winner
2025_11,practice_control,0.3547697298674441,43,237.0,winner
2025_12,corrected_practice,0.36282927877144,44,238.0,winner
2025_12,practice_control,0.35231507247259664,44,238.0,winner
2025_14,corrected_practice,0.35934606555717546,45,239.0,winner
2025_14,practice_control,0.348743965611186,45,239.0,winner
2025_15,corrected_practice,0.35608142824292033,46,241.0,winner
2025_15,practice_control,0.3450963715511035,46,241.0,winner
2025_16,corrected_practice,0.354711332893406,47,242.0,winner
2025_16,practice_control,0.34141077226750555,47,242.0,winner
2025_20,corrected_practice,0.35482316196794633,48,243.0,winner
2025_20,practice_control,0.3453789060592898,48,243.0,winner
